,id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
67398,701959430739,"do go fuck off bastard
Do Yyou Have a life?
go fuck off bastard and yank your cock through your ass. I hate you and hope you go away forever. lame is you fuck your mom. die die die and all that crap. this is for mahy mahonerz
ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass. I ass.",1,1,1,1,1,0
67709,705386613723,you're such a douche fag,1,1,1,0,1,0
68227,710491514994,YOU ARE A FUCKING NERD. GO KILL YOURSELF YOU NERD.,1,1,1,1,1,0
68230,710520115395,BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is gay! BunkSteve is g,1,1,0,0,1,1
68263,710783250293,"soulja bitch is whack, fuck da dirty south",1,1,1,0,1,0
68356,711810462142,"Fuck Off 

Fuck you, you Wiki faggot.",1,1,1,0,1,0
68438,712583365873,YO I HATE YOU  Salvio YOU SUCK I HATE YOU A-HOLE,1,1,1,0,1,0
68487,713143777807,"""

 You bitch 

You son of a bitch!You are the reason Resident Evil is going to hell(YouTube Wise)!!!I fucking hate you!All those """"fans"""" of yours are just nerds who think stupid jokes are funny.You should die and rot in hell!!!""",1,1,1,0,1,0
68516,713440340649,"FUCK BILLCJ AND KILL BILLCJ BECAUSE I HATE HIS BIG FAT FUCK 

KILL BILLCJ!! KILL BILLCJ! KILL BILLCJS ASS! KILL HIS BIG FAT FUCK!! KILL HIS ASS! KILL BILLCJ! FUCK BILLCJ! KILL HIS ASS! KILL BILLCJ!!! KILL BILLCJ!! I HATE HIM! KILL BILLCJ AND AVENGE TOUGHHEAD!!! KILL HIS ASS!!!",1,1,1,1,1,0
68596,714416049420,Bitch. Cunt. Bastard. Moist.,1,1,1,0,1,0
68614,714665561901,Dolescum your such a stupid motherfucker who gives a fuck what you go to say and you can have them close my account to i don't care i'll make another one stupid little punk ass virgin bitch you make me fucking mad you just mad couse you can't and never will get no fucking pussy,1,1,1,0,1,0
68650,715033577849,"? 

Is something wrong with you, you fucking freak? Why don't you fuck off, do the world a favor and kill yourself you disgusting piece of shit. Fuck off and stop making trouble.",1,1,1,0,1,0
68723,716057553133,Ill photo shop a dick in his illuminati mouth,1,1,1,0,1,0
68731,716145329320,"White Trash
Fuck off you white piece of trash. Fucking wiggers. Go and fuck a Jew, Jew raper.",1,1,1,0,1,1
68772,716660357331,"!!!!!!!!!!!!!!!!!!!!! 

GO TO HELL ASSHOLE!!!!!!!!!!",1,1,1,0,1,0
68823,717268940497,"uR gAY 

U LIKE DICK u FUCKING FAGGOT!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1,1,1,0,1,1
68824,717280041785,"""

 Some baklava for you! 

  Fuck . =)   """,1,1,1,0,0,0
68905,718112621386,"Also, I Ohnoitsjamie am a homosexual who likes butt sex.",1,1,1,0,0,1
68989,719063860317,Complete asshole. Fuck you.,1,1,1,0,1,0
69436,724421789952,"PERSIAN? GODDAMN MUSLIM TERRORIST? I HOPE YOU GET NUKED, SLUT",1,1,0,0,0,0
69474,724735440621,Fuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off-Jewish ancestryFuck-off,1,1,1,0,1,1
